videoID,channelTitle,channelDate,channelViewCount,channelSubscriberCount,channelVideoCount,channelCountry,channelID,commentDate,commentLikeCount,videoGenre,hasDescription,channelDescription,defaultProfilePic,isDuplicateComment,label,comment_hour,comment_dayofweek,time_of_day,account_age_days,account_age_bin,has_likes,likes_bin,subscriber_bin,video_count_bin,is_duplicate,has_country,has_description,has_default_pic,profile_complete_score,profile_complete_bin,comments_per_video,comments_per_video_bin,genre_group,pros_anomaly_score,num_features_used,account_age_bin_score,subscriber_bin_score,profile_complete_bin_score,time_of_day_score,is_duplicate_score,comments_per_video_bin_score,iso_forest_score,iso_forest_anomaly,pros_anomaly_binary,pros_pred
VID_642_4,Channel_642,2022-08-07 00:00:00+00:00,10870,453,139,DE,CH_0642,2024-07-06 00:00:00+00:00,1,Education,True,Some description,True,0,0,0,5,Night (0-6),699.0,>1y,1,1,101-1k,101-500,0,1,1,1,2,Medium,1,1,Education,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_643_0,Channel_643,2021-09-13 00:00:00+00:00,15973,765,6,,CH_0643,2024-02-05 00:00:00+00:00,0,Sports,True,Some description,False,0,1,0,0,Night (0-6),875.0,>1y,0,0,101-1k,1-10,0,0,1,0,2,Medium,1,1,Sports,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_643_1,Channel_643,2021-09-13 00:00:00+00:00,15973,765,6,,CH_0643,2022-06-15 00:00:00+00:00,0,Sports,True,Some description,False,1,1,0,2,Night (0-6),275.0,3m-1y,0,0,101-1k,1-10,0,0,1,0,2,Medium,1,1,Sports,0.017708127129727004,3,0.016037337679643826,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,1,1
VID_643_2,Channel_643,2021-09-13 00:00:00+00:00,15973,765,6,,CH_0643,2022-01-20 00:00:00+00:00,0,Sports,True,Some description,False,1,1,0,3,Night (0-6),129.0,3m-1y,0,0,101-1k,1-10,0,0,1,0,2,Medium,1,1,Sports,0.017708127129727004,3,0.016037337679643826,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,1,1
VID_643_3,Channel_643,2021-09-13 00:00:00+00:00,15973,765,6,,CH_0643,2023-11-25 00:00:00+00:00,0,Sports,True,Some description,False,0,1,0,5,Night (0-6),803.0,>1y,0,0,101-1k,1-10,0,0,1,0,2,Medium,1,1,Sports,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_643_4,Channel_643,2021-09-13 00:00:00+00:00,15973,765,6,,CH_0643,2022-06-02 00:00:00+00:00,0,Sports,True,Some description,False,0,1,0,3,Night (0-6),262.0,3m-1y,0,0,101-1k,1-10,0,0,1,0,2,Medium,1,1,Sports,0.017708127129727004,3,0.016037337679643826,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,1,1
VID_644_0,Channel_644,2020-10-04 00:00:00+00:00,9090,338,59,AU,CH_0644,2020-10-25 00:00:00+00:00,1,Howto & Style,True,Some description,False,0,0,0,6,Night (0-6),21.0,1w-1m,1,1,101-1k,51-100,0,1,1,0,3,High,1,1,Howto & Style,-0.004163364774436633,3,-0.029109958207381437,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_644_1,Channel_644,2020-10-04 00:00:00+00:00,9090,338,59,AU,CH_0644,2021-05-23 00:00:00+00:00,1,Howto & Style,True,Some description,False,0,0,0,6,Night (0-6),231.0,3m-1y,1,1,101-1k,51-100,0,1,1,0,3,High,1,1,Howto & Style,0.010885733854571788,3,0.016037337679643826,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_644_2,Channel_644,2020-10-04 00:00:00+00:00,9090,338,59,AU,CH_0644,2022-01-27 00:00:00+00:00,0,Howto & Style,True,Some description,False,0,0,0,3,Night (0-6),480.0,>1y,0,0,101-1k,51-100,0,1,1,0,3,High,1,1,Howto & Style,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_644_3,Channel_644,2020-10-04 00:00:00+00:00,9090,338,59,AU,CH_0644,2021-11-24 00:00:00+00:00,3,Howto & Style,True,Some description,False,0,0,0,2,Night (0-6),416.0,>1y,1,2-5,101-1k,51-100,0,1,1,0,3,High,1,1,Howto & Style,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_644_4,Channel_644,2020-10-04 00:00:00+00:00,9090,338,59,AU,CH_0644,2022-12-09 00:00:00+00:00,3,Howto & Style,True,Some description,False,0,0,0,4,Night (0-6),796.0,>1y,1,2-5,101-1k,51-100,0,1,1,0,3,High,1,1,Howto & Style,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_645_0,Channel_645,2020-09-19 00:00:00+00:00,2656,240,15,AU,CH_0645,2022-07-22 00:00:00+00:00,0,Sports,True,Some description,False,0,0,0,4,Night (0-6),671.0,>1y,0,0,101-1k,11-50,0,1,1,0,3,High,1,1,Sports,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_645_1,Channel_645,2020-09-19 00:00:00+00:00,2656,240,15,AU,CH_0645,2022-01-19 00:00:00+00:00,2,Sports,True,Some description,False,0,0,0,2,Night (0-6),487.0,>1y,1,2-5,101-1k,11-50,0,1,1,0,3,High,1,1,Sports,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_645_2,Channel_645,2020-09-19 00:00:00+00:00,2656,240,15,AU,CH_0645,2021-12-11 00:00:00+00:00,0,Sports,True,Some description,False,0,0,0,5,Night (0-6),448.0,>1y,0,0,101-1k,11-50,0,1,1,0,3,High,1,1,Sports,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_645_3,Channel_645,2020-09-19 00:00:00+00:00,2656,240,15,AU,CH_0645,2020-12-10 00:00:00+00:00,5,Sports,True,Some description,False,0,0,0,3,Night (0-6),82.0,1-3m,1,2-5,101-1k,11-50,0,1,1,0,3,High,1,1,Sports,0.01686998236705685,3,0.03399008321709901,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,1,1
VID_645_4,Channel_645,2020-09-19 00:00:00+00:00,2656,240,15,AU,CH_0645,2020-12-16 00:00:00+00:00,4,Sports,True,Some description,False,0,0,0,2,Night (0-6),88.0,1-3m,1,2-5,101-1k,11-50,0,1,1,0,3,High,1,1,Sports,0.01686998236705685,3,0.03399008321709901,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,1,1
VID_646_0,Channel_646,2020-01-10 00:00:00+00:00,9422,32,53,US,CH_0646,2022-05-15 00:00:00+00:00,2,Music,True,Some description,False,0,0,0,6,Night (0-6),856.0,>1y,1,2-5,1-100,51-100,0,1,1,0,3,High,1,1,Music,-0.04940772240911362,3,-0.009709799595991749,-0.13308267003283772,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_646_1,Channel_646,2020-01-10 00:00:00+00:00,9422,32,53,US,CH_0646,2022-01-12 00:00:00+00:00,1,Music,True,Some description,False,0,0,0,2,Night (0-6),733.0,>1y,1,1,1-100,51-100,0,1,1,0,3,High,1,1,Music,-0.04940772240911362,3,-0.009709799595991749,-0.13308267003283772,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_646_2,Channel_646,2020-01-10 00:00:00+00:00,9422,32,53,US,CH_0646,2021-04-17 00:00:00+00:00,2,Music,True,Some description,False,0,0,0,5,Night (0-6),463.0,>1y,1,2-5,1-100,51-100,0,1,1,0,3,High,1,1,Music,-0.04940772240911362,3,-0.009709799595991749,-0.13308267003283772,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_646_3,Channel_646,2020-01-10 00:00:00+00:00,9422,32,53,US,CH_0646,2022-08-18 00:00:00+00:00,0,Music,True,Some description,False,0,0,0,3,Night (0-6),951.0,>1y,0,0,1-100,51-100,0,1,1,0,3,High,1,1,Music,-0.04940772240911362,3,-0.009709799595991749,-0.13308267003283772,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_646_4,Channel_646,2020-01-10 00:00:00+00:00,9422,32,53,US,CH_0646,2020-06-30 00:00:00+00:00,4,Music,True,Some description,False,0,0,0,1,Night (0-6),172.0,3m-1y,1,2-5,1-100,51-100,0,1,1,0,3,High,1,1,Music,-0.04082534331723509,3,0.016037337679643826,-0.13308267003283772,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_647_0,Channel_647,2020-06-17 00:00:00+00:00,7724,5939,196,CA,CH_0647,2022-02-10 00:00:00+00:00,4,Music,True,Some description,False,0,0,0,3,Night (0-6),603.0,>1y,1,2-5,1k-10k,101-500,0,1,1,0,3,High,1,1,Music,-0.00039064898288245924,3,-0.009709799595991749,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_647_1,Channel_647,2020-06-17 00:00:00+00:00,7724,5939,196,CA,CH_0647,2022-06-01 00:00:00+00:00,2,Music,True,Some description,False,0,0,0,2,Night (0-6),714.0,>1y,1,2-5,1k-10k,101-500,0,1,1,0,3,High,1,1,Music,-0.00039064898288245924,3,-0.009709799595991749,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_647_2,Channel_647,2020-06-17 00:00:00+00:00,7724,5939,196,CA,CH_0647,2022-09-07 00:00:00+00:00,3,Music,True,Some description,False,0,0,0,2,Night (0-6),812.0,>1y,1,2-5,1k-10k,101-500,0,1,1,0,3,High,1,1,Music,-0.00039064898288245924,3,-0.009709799595991749,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_647_3,Channel_647,2020-06-17 00:00:00+00:00,7724,5939,196,CA,CH_0647,2021-03-13 00:00:00+00:00,3,Music,True,Some description,False,0,0,0,5,Night (0-6),269.0,3m-1y,1,2-5,1k-10k,101-500,0,1,1,0,3,High,1,1,Music,0.008191730108996065,3,0.016037337679643826,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_647_4,Channel_647,2020-06-17 00:00:00+00:00,7724,5939,196,CA,CH_0647,2020-06-17 00:00:00+00:00,3,Music,True,Some description,False,0,0,0,2,Night (0-6),0.0,<1d,1,2-5,1k-10k,101-500,0,1,1,0,3,High,1,1,Music,-0.0017646426427961853,3,-0.013831780575732927,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_648_0,Channel_648,2020-01-18 00:00:00+00:00,8611,537,38,US,CH_0648,2022-04-29 00:00:00+00:00,2,News & Politics,False,,True,0,0,0,4,Night (0-6),832.0,>1y,1,2-5,101-1k,11-50,0,1,0,1,1,Low,1,1,News & Politics,-0.003325392251525373,3,-0.009709799595991749,0.022050561482582925,-0.022316938641167294,0.0,0.0,0.0,1,0,0,0
VID_648_1,Channel_648,2020-01-18 00:00:00+00:00,8611,537,38,US,CH_0648,2022-05-16 00:00:00+00:00,1,News & Politics,False,,True,0,0,0,0,Night (0-6),849.0,>1y,1,1,101-1k,11-50,0,1,0,1,1,Low,1,1,News & Politics,-0.003325392251525373,3,-0.009709799595991749,0.022050561482582925,-0.022316938641167294,0.0,0.0,0.0,1,0,0,0
VID_648_2,Channel_648,2020-01-18 00:00:00+00:00,8611,537,38,US,CH_0648,2022-02-14 00:00:00+00:00,2,News & Politics,False,,True,0,0,0,0,Night (0-6),758.0,>1y,1,2-5,101-1k,11-50,0,1,0,1,1,Low,1,1,News & Politics,-0.003325392251525373,3,-0.009709799595991749,0.022050561482582925,-0.022316938641167294,0.0,0.0,0.0,1,0,0,0
VID_648_3,Channel_648,2020-01-18 00:00:00+00:00,8611,537,38,US,CH_0648,2020-07-08 00:00:00+00:00,2,News & Politics,False,,True,0,0,0,2,Night (0-6),172.0,3m-1y,1,2-5,101-1k,11-50,0,1,0,1,1,Low,1,1,News & Politics,0.005256986840353153,3,0.016037337679643826,0.022050561482582925,-0.022316938641167294,0.0,0.0,0.0,1,0,0,0
VID_648_4,Channel_648,2020-01-18 00:00:00+00:00,8611,537,38,US,CH_0648,2021-03-01 00:00:00+00:00,3,News & Politics,False,,True,0,0,0,0,Night (0-6),408.0,>1y,1,2-5,101-1k,11-50,0,1,0,1,1,Low,1,1,News & Politics,-0.003325392251525373,3,-0.009709799595991749,0.022050561482582925,-0.022316938641167294,0.0,0.0,0.0,1,0,0,0
VID_649_0,Channel_649,2021-06-05 00:00:00+00:00,4974,620,137,US,CH_0649,2023-08-20 00:00:00+00:00,3,Entertainment,True,Some description,False,0,0,0,6,Night (0-6),806.0,>1y,1,2-5,101-1k,101-500,0,1,1,0,3,High,1,1,Entertainment,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_649_1,Channel_649,2021-06-05 00:00:00+00:00,4974,620,137,US,CH_0649,2024-02-05 00:00:00+00:00,0,Entertainment,True,Some description,False,0,0,0,0,Night (0-6),975.0,>1y,0,0,101-1k,101-500,0,1,1,0,3,High,1,1,Entertainment,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_649_2,Channel_649,2021-06-05 00:00:00+00:00,4974,620,137,US,CH_0649,2022-07-24 00:00:00+00:00,2,Entertainment,True,Some description,False,0,0,0,6,Night (0-6),414.0,>1y,1,2-5,101-1k,101-500,0,1,1,0,3,High,1,1,Entertainment,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_649_3,Channel_649,2021-06-05 00:00:00+00:00,4974,620,137,US,CH_0649,2022-11-11 00:00:00+00:00,1,Entertainment,True,Some description,False,0,0,0,4,Night (0-6),524.0,>1y,1,1,101-1k,101-500,0,1,1,0,3,High,1,1,Entertainment,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_649_4,Channel_649,2021-06-05 00:00:00+00:00,4974,620,137,US,CH_0649,2022-12-09 00:00:00+00:00,3,Entertainment,True,Some description,False,0,0,0,4,Night (0-6),552.0,>1y,1,2-5,101-1k,101-500,0,1,1,0,3,High,1,1,Entertainment,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_650_0,Channel_650,2021-04-16 00:00:00+00:00,7347,86,16,UK,CH_0650,2023-09-15 00:00:00+00:00,0,Entertainment,True,Some description,False,0,0,0,4,Night (0-6),882.0,>1y,0,0,1-100,11-50,0,1,1,0,3,High,1,1,Entertainment,-0.04940772240911362,3,-0.009709799595991749,-0.13308267003283772,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_650_1,Channel_650,2021-04-16 00:00:00+00:00,7347,86,16,UK,CH_0650,2021-11-26 00:00:00+00:00,3,Entertainment,True,Some description,False,0,0,0,4,Night (0-6),224.0,3m-1y,1,2-5,1-100,11-50,0,1,1,0,3,High,1,1,Entertainment,-0.04082534331723509,3,0.016037337679643826,-0.13308267003283772,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_650_2,Channel_650,2021-04-16 00:00:00+00:00,7347,86,16,UK,CH_0650,2022-01-02 00:00:00+00:00,0,Entertainment,True,Some description,False,0,0,0,6,Night (0-6),261.0,3m-1y,0,0,1-100,11-50,0,1,1,0,3,High,1,1,Entertainment,-0.04082534331723509,3,0.016037337679643826,-0.13308267003283772,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_650_3,Channel_650,2021-04-16 00:00:00+00:00,7347,86,16,UK,CH_0650,2022-04-21 00:00:00+00:00,2,Entertainment,True,Some description,False,0,0,0,3,Night (0-6),370.0,>1y,1,2-5,1-100,11-50,0,1,1,0,3,High,1,1,Entertainment,-0.04940772240911362,3,-0.009709799595991749,-0.13308267003283772,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_650_4,Channel_650,2021-04-16 00:00:00+00:00,7347,86,16,UK,CH_0650,2023-07-09 00:00:00+00:00,0,Entertainment,True,Some description,False,0,0,0,6,Night (0-6),814.0,>1y,0,0,1-100,11-50,0,1,1,0,3,High,1,1,Entertainment,-0.04940772240911362,3,-0.009709799595991749,-0.13308267003283772,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_651_0,Channel_651,2020-10-28 00:00:00+00:00,349,906,36,US,CH_0651,2021-01-29 00:00:00+00:00,0,Gaming,True,Some description,False,0,0,0,4,Night (0-6),93.0,3m-1y,0,0,101-1k,11-50,0,1,1,0,3,High,1,1,Gaming,0.010885733854571788,3,0.016037337679643826,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_651_1,Channel_651,2020-10-28 00:00:00+00:00,349,906,36,US,CH_0651,2021-12-10 00:00:00+00:00,3,Gaming,True,Some description,False,0,0,0,4,Night (0-6),408.0,>1y,1,2-5,101-1k,11-50,0,1,1,0,3,High,1,1,Gaming,0.002303354762693263,3,-0.009709799595991749,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_651_2,Channel_651,2020-10-28 00:00:00+00:00,349,906,36,US,CH_0651,2021-01-19 00:00:00+00:00,2,Gaming,True,Some description,False,0,0,0,1,Night (0-6),83.0,1-3m,1,2-5,101-1k,11-50,0,1,1,0,3,High,1,1,Gaming,0.01686998236705685,3,0.03399008321709901,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,1,1
VID_651_3,Channel_651,2020-10-28 00:00:00+00:00,349,906,36,US,CH_0651,2021-08-05 00:00:00+00:00,1,Gaming,True,Some description,False,0,0,0,3,Night (0-6),281.0,3m-1y,1,1,101-1k,11-50,0,1,1,0,3,High,1,1,Gaming,0.010885733854571788,3,0.016037337679643826,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_651_4,Channel_651,2020-10-28 00:00:00+00:00,349,906,36,US,CH_0651,2021-09-03 00:00:00+00:00,2,Gaming,True,Some description,False,0,0,0,4,Night (0-6),310.0,3m-1y,1,2-5,101-1k,11-50,0,1,1,0,3,High,1,1,Gaming,0.010885733854571788,3,0.016037337679643826,0.022050561482582925,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_652_0,Channel_652,2020-12-07 00:00:00+00:00,29795,39,69,,CH_0652,2022-05-17 00:00:00+00:00,3,News & Politics,True,Some description,False,0,0,0,1,Night (0-6),526.0,>1y,1,2-5,1-100,51-100,0,0,1,0,2,Medium,1,1,News & Politics,-0.042585329133958405,3,-0.009709799595991749,-0.13308267003283772,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_652_1,Channel_652,2020-12-07 00:00:00+00:00,29795,39,69,,CH_0652,2021-06-10 00:00:00+00:00,1,News & Politics,True,Some description,False,0,0,0,3,Night (0-6),185.0,3m-1y,1,1,1-100,51-100,0,0,1,0,2,Medium,1,1,News & Politics,-0.03400295004207988,3,0.016037337679643826,-0.13308267003283772,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_652_2,Channel_652,2020-12-07 00:00:00+00:00,29795,39,69,,CH_0652,2022-09-23 00:00:00+00:00,2,News & Politics,True,Some description,False,0,0,0,4,Night (0-6),655.0,>1y,1,2-5,1-100,51-100,0,0,1,0,2,Medium,1,1,News & Politics,-0.042585329133958405,3,-0.009709799595991749,-0.13308267003283772,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_652_3,Channel_652,2020-12-07 00:00:00+00:00,29795,39,69,,CH_0652,2022-04-14 00:00:00+00:00,2,News & Politics,True,Some description,False,0,0,0,3,Night (0-6),493.0,>1y,1,2-5,1-100,51-100,0,0,1,0,2,Medium,1,1,News & Politics,-0.042585329133958405,3,-0.009709799595991749,-0.13308267003283772,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_652_4,Channel_652,2020-12-07 00:00:00+00:00,29795,39,69,,CH_0652,2023-01-24 00:00:00+00:00,0,News & Politics,True,Some description,False,0,0,0,1,Night (0-6),778.0,>1y,0,0,1-100,51-100,0,0,1,0,2,Medium,1,1,News & Politics,-0.042585329133958405,3,-0.009709799595991749,-0.13308267003283772,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_653_0,Channel_653,2021-08-14 00:00:00+00:00,21549,1185,21,US,CH_0653,2023-01-19 00:00:00+00:00,2,Education,True,Some description,True,0,0,0,3,Night (0-6),523.0,>1y,1,2-5,1k-10k,11-50,0,1,1,1,2,Medium,1,1,Education,0.006431744292272755,3,-0.009709799595991749,0.013968550245855759,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_653_1,Channel_653,2021-08-14 00:00:00+00:00,21549,1185,21,US,CH_0653,2023-11-14 00:00:00+00:00,1,Education,True,Some description,True,0,0,0,1,Night (0-6),822.0,>1y,1,1,1k-10k,11-50,0,1,1,1,2,Medium,1,1,Education,0.006431744292272755,3,-0.009709799595991749,0.013968550245855759,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_653_2,Channel_653,2021-08-14 00:00:00+00:00,21549,1185,21,US,CH_0653,2022-04-19 00:00:00+00:00,5,Education,True,Some description,True,0,0,0,1,Night (0-6),248.0,3m-1y,1,2-5,1k-10k,11-50,0,1,1,1,2,Medium,1,1,Education,0.01501412338415128,3,0.016037337679643826,0.013968550245855759,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_653_3,Channel_653,2021-08-14 00:00:00+00:00,21549,1185,21,US,CH_0653,2022-06-13 00:00:00+00:00,1,Education,True,Some description,True,0,0,0,0,Night (0-6),303.0,3m-1y,1,1,1k-10k,11-50,0,1,1,1,2,Medium,1,1,Education,0.01501412338415128,3,0.016037337679643826,0.013968550245855759,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_653_4,Channel_653,2021-08-14 00:00:00+00:00,21549,1185,21,US,CH_0653,2022-12-08 00:00:00+00:00,1,Education,True,Some description,True,0,0,0,3,Night (0-6),481.0,>1y,1,1,1k-10k,11-50,0,1,1,1,2,Medium,1,1,Education,0.006431744292272755,3,-0.009709799595991749,0.013968550245855759,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_654_0,Channel_654,2020-11-30 00:00:00+00:00,15563,1278,19,UK,CH_0654,2022-10-22 00:00:00+00:00,3,Gaming,True,Some description,False,0,0,0,5,Night (0-6),691.0,>1y,1,2-5,1k-10k,11-50,0,1,1,0,3,High,1,1,Gaming,-0.00039064898288245924,3,-0.009709799595991749,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_654_1,Channel_654,2020-11-30 00:00:00+00:00,15563,1278,19,UK,CH_0654,2022-04-27 00:00:00+00:00,1,Gaming,True,Some description,False,0,0,0,2,Night (0-6),513.0,>1y,1,1,1k-10k,11-50,0,1,1,0,3,High,1,1,Gaming,-0.00039064898288245924,3,-0.009709799595991749,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_654_2,Channel_654,2020-11-30 00:00:00+00:00,15563,1278,19,UK,CH_0654,2021-11-21 00:00:00+00:00,3,Gaming,True,Some description,False,0,0,0,6,Night (0-6),356.0,3m-1y,1,2-5,1k-10k,11-50,0,1,1,0,3,High,1,1,Gaming,0.008191730108996065,3,0.016037337679643826,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_654_3,Channel_654,2020-11-30 00:00:00+00:00,15563,1278,19,UK,CH_0654,2022-04-04 00:00:00+00:00,1,Gaming,True,Some description,False,0,0,0,0,Night (0-6),490.0,>1y,1,1,1k-10k,11-50,0,1,1,0,3,High,1,1,Gaming,-0.00039064898288245924,3,-0.009709799595991749,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_654_4,Channel_654,2020-11-30 00:00:00+00:00,15563,1278,19,UK,CH_0654,2021-08-24 00:00:00+00:00,2,Gaming,True,Some description,False,0,0,0,1,Night (0-6),267.0,3m-1y,1,2-5,1k-10k,11-50,0,1,1,0,3,High,1,1,Gaming,0.008191730108996065,3,0.016037337679643826,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_655_0,Channel_655,2021-08-22 00:00:00+00:00,9372,120,2,AU,CH_0655,2024-01-18 00:00:00+00:00,2,Education,False,,False,0,0,0,3,Night (0-6),879.0,>1y,1,2-5,101-1k,1-10,0,1,0,0,2,Medium,1,1,Education,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_655_1,Channel_655,2021-08-22 00:00:00+00:00,9372,120,2,AU,CH_0655,2024-02-28 00:00:00+00:00,3,Education,False,,False,0,0,0,2,Night (0-6),920.0,>1y,1,2-5,101-1k,1-10,0,1,0,0,2,Medium,1,1,Education,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_655_2,Channel_655,2021-08-22 00:00:00+00:00,9372,120,2,AU,CH_0655,2021-12-22 00:00:00+00:00,3,Education,False,,False,0,0,0,2,Night (0-6),122.0,3m-1y,1,2-5,101-1k,1-10,0,1,0,0,2,Medium,1,1,Education,0.017708127129727004,3,0.016037337679643826,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,1,1
VID_655_3,Channel_655,2021-08-22 00:00:00+00:00,9372,120,2,AU,CH_0655,2022-04-06 00:00:00+00:00,2,Education,False,,False,0,0,0,2,Night (0-6),227.0,3m-1y,1,2-5,101-1k,1-10,0,1,0,0,2,Medium,1,1,Education,0.017708127129727004,3,0.016037337679643826,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,1,1
VID_655_4,Channel_655,2021-08-22 00:00:00+00:00,9372,120,2,AU,CH_0655,2023-07-02 00:00:00+00:00,3,Education,False,,False,0,0,0,6,Night (0-6),679.0,>1y,1,2-5,101-1k,1-10,0,1,0,0,2,Medium,1,1,Education,0.009125748037848477,3,-0.009709799595991749,0.022050561482582925,0.015036482226954256,0.0,0.0,0.0,1,0,0,0
VID_656_0,Channel_656,2020-03-27 00:00:00+00:00,8591,2837,111,DE,CH_0656,2022-04-28 00:00:00+00:00,0,Howto & Style,True,Some description,False,1,1,0,3,Night (0-6),762.0,>1y,0,0,1k-10k,101-500,0,1,1,0,3,High,1,1,Howto & Style,-0.00039064898288245924,3,-0.009709799595991749,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_656_1,Channel_656,2020-03-27 00:00:00+00:00,8591,2837,111,DE,CH_0656,2022-04-12 00:00:00+00:00,0,Howto & Style,True,Some description,False,0,1,0,1,Night (0-6),746.0,>1y,0,0,1k-10k,101-500,0,1,1,0,3,High,1,1,Howto & Style,-0.00039064898288245924,3,-0.009709799595991749,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
VID_656_2,Channel_656,2020-03-27 00:00:00+00:00,8591,2837,111,DE,CH_0656,2020-05-14 00:00:00+00:00,0,Howto & Style,True,Some description,False,0,1,0,3,Night (0-6),48.0,1-3m,0,0,1k-10k,101-500,0,1,1,0,3,High,1,1,Howto & Style,0.014175978621481128,3,0.03399008321709901,0.013968550245855759,-0.005430697598511388,0.0,0.0,0.0,1,0,0,0
